Jogo	Bola1	Bola2	Bola3	Bola4	Bola5	Bola6	Bola7	Bola8	Bola9	Bola10	Bola11	Bola12	Bola13	Bola14	Bola15	Bola16	Bola17	Bola18	Bola19	Bola20
J2206	1	6	21	27	31	35	40	42	45	50	53	54	62	66	67	82	91	92	94	95
J2207	9	12	22	31	34	43	46	48	49	50	62	65	66	69	70	74	85	90	97	99
J2208	3	9	11	14	17	18	20	22	24	29	35	50	56	57	62	73	76	82	86	99
J2209	4	8	17	19	24	26	36	38	49	55	56	66	69	70	75	77	80	84	95	96
J2210	1	18	23	33	34	44	48	54	61	63	64	72	73	78	79	87	88	90	97	99
J2211	0	8	20	22	25	26	28	41	46	47	54	57	64	72	81	85	86	90	92	98
J2212	4	5	23	30	48	58	60	61	62	63	64	76	82	83	84	85	86	89	92	98
J2213	5	8	19	29	31	33	43	44	47	50	53	60	64	68	75	76	83	85	87	95
J2214	7	17	19	21	24	26	31	38	43	46	47	51	53	65	67	70	76	78	86	90
J2215	0	1	6	11	19	20	22	26	31	32	35	42	44	45	53	63	68	83	87	92
J2216	13	14	23	24	28	30	42	47	49	55	61	62	67	69	73	75	76	79	81	90
J2217	3	5	8	9	13	15	23	26	38	44	48	55	59	67	70	73	84	85	86	90
J2218	12	13	15	22	24	27	33	34	38	39	42	45	57	60	70	71	72	84	86	87
J2219	4	6	10	13	14	18	22	24	28	47	53	60	62	67	72	85	89	91	93	95
J2220	8	9	19	22	27	29	30	36	51	56	65	76	79	82	84	88	92	93	95	96
J2221	14	26	31	36	41	42	44	45	47	49	58	60	62	72	80	82	83	86	95	97
J2222	4	6	8	15	26	27	37	41	49	51	60	63	67	70	73	83	86	87	92	97
J2223	0	3	12	20	31	33	37	46	47	48	53	61	62	64	74	75	78	89	90	92
J2224	1	14	15	28	32	37	45	49	55	63	65	68	71	76	82	87	90	92	97	98
J2225	2	4	6	8	20	24	31	33	35	38	44	46	59	64	67	75	81	84	93	97
J2226	9	10	14	18	23	28	41	46	53	56	61	62	66	67	74	77	82	83	87	91
J2227	2	4	6	12	25	31	33	36	39	46	49	51	57	62	64	80	85	86	94	95
J2228	3	4	10	20	23	31	33	34	37	39	46	47	49	51	59	67	89	92	93	95
J2229	5	7	23	25	29	32	34	39	42	53	54	68	69	70	76	78	81	85	86	89
J2230	2	11	22	37	40	43	44	47	55	62	65	66	68	70	71	76	84	85	93	99
J2231	6	9	12	15	19	25	26	31	33	36	37	41	44	46	52	54	61	68	71	90
J2232	1	12	16	20	21	30	31	33	35	46	47	48	58	60	61	68	77	78	80	96
J2233	1	5	6	9	15	17	25	37	41	50	60	68	70	74	75	79	87	93	96	97
J2234	2	17	26	28	30	38	48	53	54	61	63	65	66	72	74	75	77	79	81	90
J2235	18	20	24	31	32	37	40	47	49	50	57	64	68	70	71	75	76	88	90	91
J2236	1	2	5	8	9	14	20	22	24	39	40	53	59	61	62	79	82	83	94	96
J2237	2	6	13	22	24	27	29	40	41	45	47	51	69	76	77	78	79	80	83	93
J2238	4	5	8	11	17	21	27	30	32	33	54	60	61	63	67	70	80	93	96	99
J2239	11	13	19	22	27	28	49	53	56	63	65	66	71	76	77	78	81	89	90	98
J2240	4	8	10	14	15	23	25	26	34	38	43	47	54	59	74	77	80	86	90	93
J2241	2	4	17	23	36	38	45	46	55	57	59	61	71	74	75	82	86	87	89	90
J2242	4	6	7	10	28	31	33	38	47	50	55	59	69	70	71	74	85	87	88	94
J2243	4	6	9	17	20	21	24	26	27	33	34	35	36	59	61	64	69	74	86	89
J2244	3	10	14	18	19	26	29	37	41	42	45	51	71	76	77	80	90	92	97	98
J2245	7	11	12	14	17	27	39	40	55	56	59	62	64	68	78	80	82	83	90	99
J2246	10	11	13	17	27	28	29	30	31	36	39	47	51	63	67	82	85	92	95	97
J2247	5	7	10	11	14	18	20	25	35	41	42	46	47	54	59	62	69	77	85	94
J2248	0	12	13	19	22	25	32	44	45	47	53	67	71	75	76	83	84	93	94	99
J2249	5	10	12	15	18	28	30	32	34	35	42	44	46	47	51	52	70	87	89	95
J2250	0	4	5	8	23	24	31	32	33	34	35	38	43	48	58	63	74	84	85	96
J2251	0	2	7	15	25	35	42	45	48	50	57	60	61	65	77	78	82	87	90	95
J2252	0	4	5	20	23	24	25	26	27	28	29	36	38	50	51	53	62	64	76	79
J2253	1	6	7	27	31	36	43	49	50	51	64	66	72	74	78	79	87	88	95	97
J2254	5	10	11	14	18	20	23	24	31	32	36	42	44	51	53	61	78	82	83	93
J2255	5	7	10	11	13	14	18	19	31	38	60	63	67	71	83	84	90	93	94	98
J2256	4	13	16	22	27	30	31	43	47	52	59	61	63	66	70	71	83	86	87	90
J2257	3	5	12	19	29	35	36	40	51	57	58	59	65	69	70	74	75	76	89	95
J2258	1	2	12	23	25	31	38	43	44	50	54	57	65	66	69	74	76	84	86	94
J2259	2	14	19	20	23	37	38	40	45	50	56	59	62	64	67	78	85	90	94	98
J2260	1	3	5	13	23	43	53	55	56	65	67	74	78	81	83	85	90	91	93	99
J2261	3	10	14	19	26	29	40	50	54	66	68	72	78	79	84	86	91	93	94	99
J2262	1	4	16	21	22	28	42	44	45	48	55	59	60	61	66	70	76	92	94	97
J2263	2	7	8	17	18	19	33	36	41	43	44	47	48	62	69	72	87	93	98	99
J2264	1	3	4	8	12	16	19	24	38	47	48	52	62	65	66	67	77	82	85	86
J2265	2	3	4	7	11	24	31	36	37	47	49	58	59	60	71	78	79	83	87	99
J2266	8	10	19	32	35	38	46	47	50	54	55	57	69	71	73	75	80	81	82	83
J2267	3	10	11	27	30	45	46	49	52	54	62	64	67	72	75	77	83	85	89	91
J2268	0	1	7	10	18	29	31	39	42	43	53	56	60	67	79	81	83	89	93	98
J2269	3	16	21	24	36	37	39	42	47	48	56	64	72	80	84	87	91	92	93	94
J2270	3	6	18	38	43	50	53	58	64	65	66	67	71	80	82	87	89	90	93	96
J2271	7	10	11	18	27	32	33	37	43	48	57	62	65	68	74	76	77	82	93	99
J2272	0	10	17	19	26	31	32	37	38	42	46	53	56	58	67	75	78	88	93	97
J2273	20	38	43	46	55	56	59	61	67	71	75	76	82	85	87	90	91	92	94	98
J2274	0	6	10	11	13	16	27	33	36	40	42	46	52	55	59	61	62	63	85	94
J2275	5	9	24	29	32	35	46	47	51	53	54	56	60	63	73	75	77	80	81	92
J2276	0	13	18	21	31	32	40	46	49	54	56	57	65	68	73	80	88	90	94	99
J2277	4	10	14	15	16	19	25	30	31	44	49	51	55	64	69	76	82	83	85	90
J2278	1	2	18	20	27	30	31	32	38	44	52	61	65	72	73	78	80	89	90	92
J2279	0	3	8	11	27	32	38	43	46	56	58	61	68	70	72	73	88	93	94	96
J2280	3	4	6	10	13	16	18	23	30	36	43	44	51	62	65	69	70	74	83	98
J2281	2	7	8	10	12	16	18	36	38	45	46	49	51	52	53	54	74	80	81	98
J2282	4	10	19	21	30	42	43	45	47	49	55	59	60	62	64	71	78	80	84	88
J2283	4	6	10	14	19	29	30	38	45	46	49	51	52	59	67	76	79	94	95	98
J2284	1	2	9	23	35	36	41	42	56	59	64	71	74	75	76	85	91	93	94	96
J2285	2	4	14	16	17	26	28	37	47	49	58	59	62	73	75	79	82	83	93	98
J2286	0	3	5	17	18	22	34	39	45	56	57	61	66	67	71	73	80	83	87	98
J2287	1	9	14	21	24	29	38	42	46	49	52	54	58	59	69	70	74	81	83	90
J2288	7	9	27	30	38	45	46	48	51	54	56	60	61	74	76	82	85	88	90	92
J2289	1	2	20	25	26	29	38	39	49	52	55	57	59	61	75	81	83	85	93	95
J2290	5	9	10	15	21	36	38	39	40	45	52	53	54	55	56	57	63	87	92	94
J2291	6	10	11	12	18	20	31	36	39	41	50	56	59	62	67	73	74	75	84	86
J2292	3	14	20	22	23	24	25	30	31	33	36	42	56	68	70	73	79	89	93	94
J2293	2	5	7	9	18	19	30	31	33	43	45	48	50	53	76	78	79	91	93	97
J2294	0	2	6	7	11	23	24	26	29	41	45	56	60	68	73	84	85	93	98	99
J2295	2	5	6	24	26	33	35	47	50	58	66	68	71	81	82	84	86	91	93	95
J2296	7	14	22	26	30	33	34	37	39	45	59	66	70	75	82	88	92	95	97	98
J2297	0	1	18	21	24	26	32	33	44	46	48	53	54	57	61	64	80	81	91	96
J2298	6	9	11	18	29	33	41	43	53	56	61	62	70	73	74	88	89	96	98	99
J2299	1	3	11	14	24	26	27	45	46	50	51	55	56	59	62	65	81	87	91	93
J2300	4	6	9	10	22	31	35	36	48	54	60	61	72	77	81	84	87	90	91	95
J2301	0	2	3	5	7	25	33	34	38	41	50	59	60	63	65	70	79	80	85	94
J2302	10	11	12	15	23	25	34	37	38	45	48	50	52	57	63	67	69	78	87	91
J2303	3	4	8	9	14	29	39	42	43	45	47	48	52	62	81	82	88	91	95	96
J2304	2	7	10	20	26	35	38	44	48	49	51	52	55	58	65	71	76	79	93	95
J2305	3	4	33	35	38	42	48	54	56	61	63	69	72	76	77	78	81	84	90	98
J2306	1	3	6	12	18	25	32	44	49	58	62	71	72	73	82	84	86	89	91	97
J2307	6	8	11	25	26	32	43	46	49	54	55	61	68	73	74	75	76	78	79	83
J2308	3	4	8	9	12	15	21	24	32	34	35	44	52	58	60	65	66	70	84	95
J2309	3	7	18	24	33	34	36	46	50	54	70	71	76	82	83	87	93	95	97	98
J2310	3	5	9	13	21	27	34	35	41	44	48	52	64	66	67	71	74	75	77	82
J2311	3	7	10	11	12	15	25	33	45	47	59	63	66	75	76	78	87	93	96	98
J2312	8	13	18	22	27	33	36	47	48	63	66	76	78	84	85	89	91	96	98	99
J2313	2	13	28	38	39	40	43	45	46	51	61	63	72	73	74	81	84	86	92	93
J2314	2	3	14	19	28	34	42	44	45	47	48	56	60	63	64	75	81	82	95	98
J2315	0	3	12	16	18	22	24	43	52	53	57	65	66	73	75	79	85	90	93	97
J2316	3	10	13	17	21	22	35	38	39	45	52	55	59	65	71	75	76	84	90	95
J2317	2	6	7	12	24	31	32	34	37	43	44	45	50	54	57	74	78	79	87	96
J2318	0	7	11	16	17	22	23	31	49	57	59	60	66	71	76	79	81	84	94	96
J2319	1	7	19	23	26	28	31	33	35	43	53	65	67	71	75	77	80	84	94	97
J2320	2	4	9	11	13	26	35	36	38	39	47	49	56	64	71	75	76	80	85	89
J2321	3	9	18	19	29	36	39	50	60	62	68	71	75	76	78	81	87	88	89	91
J2322	0	7	11	15	22	29	31	36	55	59	62	63	68	69	77	80	84	89	91	92
J2323	2	12	14	18	19	24	27	41	48	52	56	61	66	70	73	81	83	84	86	94
J2324	5	6	9	12	15	18	22	23	27	39	50	57	59	61	67	73	76	79	87	98
J2325	8	9	12	22	30	34	39	41	45	50	54	61	65	69	74	76	83	88	90	92
J2326	8	9	10	13	15	25	29	35	51	56	59	68	69	74	80	87	89	91	96	98
J2327	6	9	13	21	24	26	27	43	48	53	55	67	73	75	80	83	85	88	93	98
J2328	4	19	20	21	24	28	30	38	43	48	50	51	57	61	63	75	78	87	90	91
J2329	0	5	14	16	18	21	24	29	31	35	37	45	46	53	64	70	85	87	88	99
J2330	2	7	10	15	19	20	23	28	32	33	42	50	51	52	55	60	77	84	88	92
J2331	1	10	21	24	29	32	40	41	46	48	51	54	68	69	81	87	90	91	93	99
J2332	5	6	15	20	29	31	38	47	49	58	61	65	66	69	71	80	82	94	95	97
J2333	1	7	8	9	14	16	18	22	25	27	31	47	51	54	59	70	72	76	86	96
J2334	0	3	9	18	20	36	39	42	44	51	66	68	70	73	81	85	89	91	92	93
J2335	2	3	7	24	28	30	40	47	52	55	57	59	60	64	67	70	76	78	79	92
J2336	2	4	13	16	22	31	33	37	38	42	47	61	62	63	70	72	81	86	94	95
J2337	1	4	6	15	17	20	23	28	30	37	59	70	72	82	83	84	85	88	90	93
J2338	4	8	11	22	33	36	39	43	45	46	50	52	60	61	69	72	78	83	95	99
J2339	10	13	17	25	27	29	31	33	38	41	42	45	54	65	67	76	82	94	95	96
J2340	3	14	15	21	28	30	32	48	49	51	54	58	63	74	77	83	86	89	93	94
J2341	7	10	15	21	24	29	41	45	47	48	50	64	65	74	84	87	91	92	94	98
J2342	3	6	12	16	21	23	24	26	28	33	43	60	67	69	72	77	79	91	92	97
J2343	5	7	14	18	21	26	28	35	36	42	44	55	57	61	63	69	76	80	81	85
J2344	17	21	30	38	40	44	48	51	61	66	71	74	79	81	86	88	90	91	98	99
J2345	1	2	7	12	13	18	22	25	39	44	57	62	69	73	74	80	91	93	95	97
J2346	9	13	22	23	24	32	36	41	51	52	54	59	67	79	81	82	83	84	89	97
J2347	3	7	9	18	19	20	22	24	25	29	34	35	47	53	66	72	75	85	92	99
J2348	1	6	7	9	17	18	20	30	42	47	48	51	52	62	72	77	78	84	88	90
J2349	4	7	9	10	18	20	29	37	41	49	51	53	54	59	64	65	79	95	96	99
J2350	3	7	23	30	33	41	42	45	46	47	56	68	70	73	82	83	89	93	94	97
J2351	4	15	21	27	28	29	32	37	62	63	64	74	80	81	87	89	93	97	98	99
J2352	0	8	9	18	24	30	31	41	43	44	48	55	72	73	83	84	88	89	95	97
J2353	0	8	9	11	16	18	20	26	34	35	43	47	53	61	66	71	75	80	97	98
J2354	9	13	21	28	29	34	40	41	43	50	59	67	70	74	82	85	88	90	95	98
J2355	1	5	11	16	19	35	38	41	43	46	47	54	63	65	67	72	75	89	93	94
J2356	0	9	13	14	20	22	23	31	33	34	36	39	48	51	63	64	66	67	81	82
J2357	0	7	11	13	20	25	28	37	40	46	48	50	55	57	58	64	75	83	90	91
J2358	1	11	12	14	15	38	45	56	59	60	61	66	71	74	75	76	80	81	82	89
J2359	5	9	11	14	16	21	34	47	53	61	64	68	69	75	76	86	95	96	98	99
J2360	5	9	12	17	24	30	31	38	42	48	52	53	76	77	78	80	81	88	89	95
J2361	2	3	11	24	29	31	32	33	34	41	46	60	70	71	86	87	88	94	95	97
J2362	2	8	12	17	26	27	28	39	44	45	46	48	49	57	66	72	77	85	87	88
J2363	15	20	28	37	44	47	51	55	58	63	70	71	72	73	78	79	80	83	92	94
J2364	1	4	9	12	18	23	27	31	32	35	43	48	50	53	57	62	66	70	86	99
J2365	8	9	12	13	30	41	47	53	54	58	62	66	70	74	78	83	84	85	95	98
J2366	2	10	13	21	26	30	31	37	51	58	59	72	74	75	78	81	82	83	87	88
J2367	14	20	24	29	33	37	40	46	47	57	63	65	71	72	75	89	90	91	94	98
J2368	3	5	7	8	9	13	14	16	20	32	36	38	40	57	69	75	79	88	91	92
J2369	5	20	21	23	29	33	36	40	49	50	52	57	70	71	75	76	84	85	90	99
J2370	7	8	14	26	38	39	40	41	45	48	50	53	55	59	60	61	67	80	87	89
J2371	5	13	16	20	23	25	27	44	45	52	55	62	63	67	68	86	87	89	91	97
J2372	5	9	10	14	15	25	29	30	34	39	48	56	59	63	65	68	73	76	93	96
J2373	2	4	5	15	20	23	25	31	41	43	54	55	60	76	77	78	80	82	84	87
J2374	8	10	13	16	33	39	44	47	51	64	65	68	73	75	76	83	89	90	94	96
J2375	5	14	24	30	31	33	34	35	36	37	44	47	48	56	65	67	74	75	87	89
J2376	0	2	5	6	10	13	16	25	35	39	41	43	46	54	63	74	77	79	92	97
J2377	4	11	13	15	27	28	37	41	55	61	66	69	70	73	76	84	90	94	98	99
J2378	7	10	11	14	18	21	35	42	47	50	61	65	66	69	70	74	85	92	97	99
J2379	0	6	7	10	16	21	36	38	45	46	49	51	54	58	73	78	80	83	93	96
J2380	1	2	3	4	6	11	13	15	19	20	26	61	76	77	79	83	85	86	96	99
J2381	1	6	7	11	17	18	30	37	39	54	60	65	72	74	80	87	91	92	97	98
J2382	7	8	16	20	27	32	37	46	47	53	54	66	72	75	76	85	87	94	95	99
J2383	2	5	7	13	16	18	29	32	36	41	55	58	68	71	73	79	84	86	89	97
J2384	10	22	27	33	34	36	43	44	46	51	55	59	64	65	69	71	72	80	82	92
J2385	0	6	9	38	39	40	44	55	56	57	58	60	62	73	74	76	82	83	92	98
J2386	4	5	6	7	14	18	20	25	26	30	38	51	53	67	69	72	74	82	97	98
J2387	5	10	16	17	19	25	28	30	36	42	44	48	53	57	58	59	65	67	90	96
J2388	1	3	4	8	14	22	34	36	42	44	50	56	68	69	72	77	84	85	89	99
J2389	8	12	15	16	21	24	25	31	35	36	38	44	51	52	56	61	75	78	80	91
J2390	2	7	9	26	28	29	31	32	34	47	54	55	60	63	66	70	75	79	88	95
J2391	1	9	13	16	23	40	42	47	55	61	62	66	68	80	84	86	88	94	95	98
J2392	0	1	6	15	19	24	26	36	42	47	49	55	68	70	73	79	80	81	86	88
J2393	0	8	18	21	22	23	28	34	39	41	44	45	47	58	65	67	71	76	89	92
J2394	2	5	7	15	16	17	27	28	35	44	45	47	60	63	65	68	84	91	94	95
J2395	4	6	10	13	18	29	30	33	38	39	43	58	60	61	65	68	71	90	93	98
J2396	6	10	11	17	29	38	42	47	53	55	60	62	64	67	69	70	73	75	86	90
J2397	3	8	21	44	47	48	52	53	54	58	64	67	70	73	74	77	78	91	95	98
J2398	5	7	8	23	27	30	34	36	39	47	59	61	65	72	74	76	81	85	87	94
J2399	2	9	13	23	25	30	35	43	48	56	59	66	69	70	73	77	82	86	87	91
J2400	10	14	19	28	32	33	36	48	49	53	56	60	71	77	84	86	90	92	95	99
J2401	0	11	13	16	22	32	40	41	43	46	59	71	78	80	84	86	92	93	96	98
J2402	0	10	20	26	28	35	38	43	48	50	56	66	67	72	76	80	82	86	88	94
J2403	1	9	19	23	24	25	27	32	39	43	44	53	60	62	68	76	86	88	96	99
J2404	0	2	18	20	21	27	45	46	50	53	55	57	58	64	68	77	79	85	88	89
J2405	0	3	4	6	10	17	18	20	29	31	36	38	43	56	59	75	91	93	98	99
J2406	5	7	11	15	19	26	28	32	53	54	62	69	72	75	76	80	81	82	93	95
J2407	6	19	26	28	29	31	41	59	60	63	68	71	74	78	79	81	85	92	97	99
J2408	0	4	7	11	23	27	30	33	40	52	65	68	70	71	72	76	78	79	85	90
J2409	4	7	8	12	18	33	35	46	49	51	65	66	69	72	76	80	81	83	86	89
J2410	1	8	11	15	16	19	23	26	35	49	60	61	62	65	78	87	92	95	96	98
J2411	0	1	2	7	9	15	19	29	39	40	57	61	66	68	82	88	89	93	95	96
J2412	0	1	7	8	9	32	35	36	38	47	52	55	56	71	73	74	92	94	98	99
J2413	6	11	13	16	19	24	26	37	42	46	47	53	58	70	85	87	88	93	94	99
J2414	3	6	7	8	17	32	36	37	41	43	49	57	67	72	73	74	77	91	95	99
J2415	2	7	11	27	32	39	47	60	61	62	64	69	70	71	74	81	87	91	94	95
J2416	8	18	37	40	44	47	50	54	63	64	65	67	68	74	78	81	84	87	88	95
J2417	2	10	14	15	21	31	39	46	51	52	55	60	61	64	65	80	81	85	86	92
J2418	4	18	21	31	32	34	35	36	40	42	45	48	50	59	68	75	82	87	93	97
J2419	6	16	29	35	41	44	46	52	57	62	63	79	84	85	87	88	91	93	94	96
J2420	1	4	5	8	9	22	25	26	51	64	66	68	70	72	74	78	79	91	94	95
J2421	4	11	22	24	27	32	34	37	49	57	64	69	70	71	76	77	86	93	95	97
J2422	6	7	17	26	30	31	33	36	42	44	48	51	53	56	58	61	73	81	86	95
J2423	2	6	7	11	12	15	20	21	24	29	32	34	35	39	54	59	60	78	84	88
J2424	2	3	10	13	26	33	39	48	50	51	56	57	60	67	74	78	80	84	90	94
J2425	13	14	19	23	34	35	36	42	43	49	58	63	67	68	77	82	92	95	97	98
J2426	0	16	17	18	19	26	28	35	39	40	43	58	67	69	75	77	78	85	90	95
J2427	1	16	17	22	24	29	34	39	42	48	50	51	64	69	73	75	77	81	89	96
J2428	1	3	16	22	26	31	37	48	54	55	56	61	62	64	73	78	82	92	96	99
J2429	2	11	14	17	24	32	34	45	54	59	60	63	67	68	71	77	79	83	86	93
J2430	2	3	4	5	12	18	30	33	35	39	42	50	53	55	73	78	84	87	95	97
J2431	5	6	11	12	13	14	16	20	34	46	52	61	62	66	80	82	83	89	91	98
J2432	2	5	11	12	15	20	23	35	36	44	45	53	57	64	68	71	75	78	82	99
J2433	12	25	26	29	34	38	42	47	50	56	65	66	72	74	80	85	87	90	93	99
J2434	2	4	5	10	12	18	26	29	31	35	59	63	64	68	73	76	77	81	84	98
J2435	8	9	25	27	29	31	35	40	44	46	47	64	71	72	75	78	79	88	94	98
J2436	0	3	34	35	36	42	45	56	62	63	66	72	73	75	83	87	89	92	93	95
J2437	6	11	14	15	23	25	27	28	33	38	41	42	45	49	50	51	52	63	69	96
J2438	1	4	12	13	22	28	31	32	41	44	53	55	64	73	88	89	92	93	95	99
J2439	4	13	18	35	37	39	41	47	48	53	57	64	65	67	73	80	81	82	86	87
J2440	4	5	6	8	19	24	27	33	40	42	43	50	52	56	69	83	88	89	90	95
J2441	0	1	3	4	9	11	13	24	25	36	39	49	64	65	67	75	82	88	96	97
J2442	3	4	6	8	14	15	19	23	31	34	48	49	52	60	77	82	85	89	91	93
J2443	0	7	8	15	30	33	51	57	60	68	69	74	75	76	78	84	85	89	92	93
J2444	0	6	13	29	31	33	42	48	51	52	58	63	64	82	84	87	88	90	94	98
J2445	4	18	19	23	24	30	33	42	43	46	52	53	55	63	65	71	80	82	89	93
J2446	1	11	23	25	34	39	44	47	56	65	67	72	74	78	80	89	91	92	98	99
J2447	4	5	7	15	39	40	44	51	55	60	62	68	74	75	76	77	80	88	95	97
J2448	7	9	18	20	21	28	29	35	38	39	42	61	64	70	73	76	78	87	89	90
J2449	0	3	14	15	17	18	32	34	37	46	52	54	59	60	62	73	85	87	91	94
J2450	5	9	19	21	22	28	45	53	65	67	71	75	81	83	85	86	92	94	95	98
J2451	15	17	19	20	22	24	25	26	38	46	50	53	56	57	62	66	78	82	90	94
J2452	6	7	17	19	20	26	27	30	31	35	52	63	66	68	72	77	81	84	86	98
J2453	2	3	6	12	18	19	20	23	25	50	51	53	58	65	76	81	85	89	94	95
J2454	5	11	16	21	28	44	47	54	55	60	62	66	73	76	78	80	88	95	96	97
J2455	0	1	7	12	14	22	27	30	40	42	46	60	61	65	85	86	87	92	95	97
J2456	1	4	11	12	18	23	28	35	40	42	46	48	53	55	58	63	80	83	88	97
J2457	4	5	6	7	11	18	22	24	27	33	36	41	61	67	68	83	87	88	96	98
J2458	3	5	6	7	9	11	16	20	22	24	35	36	49	57	58	67	69	80	83	88
J2459	7	31	34	36	37	38	44	46	47	51	54	58	59	66	71	84	87	90	92	95
J2460	1	8	24	27	34	37	48	50	55	56	58	61	63	65	67	73	79	83	92	94
J2461	18	19	20	21	22	26	27	30	33	34	50	51	55	61	63	69	82	88	89	90
J2462	0	21	22	27	28	29	33	36	40	43	48	50	52	56	61	63	73	92	95	97
J2463	1	3	4	5	8	9	18	19	24	30	31	58	60	67	70	75	77	79	86	90
J2464	8	10	11	16	17	18	24	26	29	41	45	51	54	59	70	80	87	94	96	97
J2465	7	13	28	29	30	34	35	40	43	59	63	64	75	76	80	81	85	87	93	99
J2466	3	5	13	21	24	28	30	32	35	36	42	55	61	62	70	73	83	86	91	94
J2467	6	7	9	10	13	14	18	20	22	23	25	32	34	41	44	50	56	65	71	84
J2468	1	4	6	14	15	20	32	40	43	45	54	57	67	74	75	81	92	93	94	99
J2469	7	10	11	15	23	29	31	35	36	47	60	61	65	68	70	86	92	93	97	99
J2470	0	4	6	14	23	25	33	37	42	49	53	56	60	61	62	69	84	91	96	97
J2471	0	3	5	14	25	26	35	37	38	39	51	65	69	73	75	77	79	84	90	98
J2472	3	4	16	20	28	43	47	49	51	54	58	61	62	63	71	82	84	86	91	95
J2473	2	5	13	18	19	26	30	33	41	43	45	59	63	64	67	68	72	79	90	95
J2474	7	11	12	14	19	22	26	28	31	32	36	43	46	48	50	51	64	69	75	94
J2475	5	6	10	15	16	18	21	27	29	33	34	41	42	47	50	56	63	71	83	99
J2476	10	12	15	16	17	26	44	46	47	53	56	62	64	72	75	78	85	92	94	95
J2477	2	6	12	22	31	34	58	63	64	67	70	72	75	76	80	83	89	92	96	98
J2478	0	5	7	11	22	35	37	50	58	66	67	74	80	83	86	87	88	90	92	94
J2479	13	18	26	31	44	45	57	58	59	60	61	62	64	65	73	76	82	88	89	90
J2480	0	1	14	17	18	19	35	37	52	56	59	67	69	71	74	87	91	93	96	99
J2481	5	8	18	21	28	31	32	37	40	44	47	52	55	56	60	62	75	78	89	92
J2482	0	11	13	17	25	28	31	32	33	34	39	41	42	63	64	78	81	83	87	90
J2483	2	14	19	27	38	41	55	59	60	67	68	69	70	74	76	78	81	90	98	99
J2484	2	6	9	13	18	19	21	24	40	41	51	52	53	54	56	65	79	82	86	95
J2485	2	5	6	7	11	12	23	42	43	44	66	74	76	79	82	84	85	86	89	92
J2486	6	13	16	17	28	33	40	45	46	48	52	67	72	73	79	85	93	94	97	98
J2487	0	2	3	8	14	18	23	25	27	31	48	62	65	76	83	84	88	90	91	95
J2488	1	2	9	19	20	25	27	51	54	56	59	61	62	63	67	73	81	90	95	99
J2489	4	7	14	21	22	37	38	41	45	46	53	66	76	77	78	81	85	87	93	94
J2490	0	2	10	13	23	28	31	35	37	40	42	45	52	64	77	79	81	88	90	92
J2491	0	1	11	14	15	20	26	32	40	49	50	57	61	63	70	73	78	82	85	99
J2492	1	2	10	12	15	17	26	27	28	30	37	48	54	55	71	77	78	83	86	97
J2493	12	15	24	25	26	28	46	49	54	63	69	74	75	78	82	84	88	89	92	99
J2494	7	24	36	38	39	47	50	53	56	57	58	64	65	71	74	77	80	81	86	89
J2495	5	19	23	36	42	48	49	63	66	68	69	78	79	84	85	88	91	95	97	98
J2496	0	7	20	30	34	35	38	43	51	52	54	57	58	61	69	74	82	83	88	97
J2497	2	3	7	10	12	16	17	23	24	25	32	33	34	45	47	49	74	76	82	83
J2498	4	5	6	8	13	27	32	35	39	44	61	62	63	68	75	85	89	90	92	94
J2499	0	2	5	6	21	28	33	34	37	44	53	61	65	68	78	80	86	89	90	92
J2500	24	27	31	34	35	41	46	48	51	55	56	57	67	73	74	75	76	90	91	93
J2501	2	13	19	21	28	29	40	45	50	58	62	67	71	75	79	81	83	86	90	95
J2502	1	3	11	21	25	28	44	45	48	53	61	73	77	78	79	89	90	91	93	99
J2503	2	4	7	13	14	18	23	24	26	28	37	39	45	53	54	76	79	87	94	99
J2504	0	11	22	25	33	34	39	40	47	50	57	59	60	61	63	67	68	80	87	94
J2505	1	3	10	11	14	16	18	24	25	29	34	41	44	50	52	58	70	71	73	96
J2506	5	14	16	19	29	30	33	43	49	50	52	53	54	57	61	77	83	86	93	98
J2507	5	10	11	18	19	22	25	26	29	35	37	50	53	57	62	75	84	87	89	98
J2508	0	2	9	10	11	20	22	40	44	46	51	58	60	71	73	77	80	87	92	99
J2509	0	5	6	15	16	23	27	34	37	52	55	59	60	62	63	67	71	76	89	92
J2510	0	11	18	20	25	30	32	39	45	55	67	71	73	79	80	88	91	93	95	97
J2511	0	4	16	19	24	30	35	41	46	55	62	63	72	74	83	84	85	94	95	99
J2512	0	4	10	11	27	29	33	45	49	50	58	67	74	81	83	84	85	89	91	92
J2513	5	6	19	24	25	28	36	38	40	48	50	56	59	64	68	69	79	87	98	99
J2514	5	7	12	20	23	28	31	40	47	56	58	68	69	76	80	81	83	92	93	96
J2515	4	7	13	15	16	18	19	27	28	35	46	61	73	74	75	78	83	84	87	94
J2516	15	16	18	28	29	30	34	42	43	46	53	60	63	77	79	81	85	89	90	94
J2517	13	26	34	35	37	38	44	46	53	54	55	58	63	73	74	81	89	90	91	97
J2518	1	8	12	19	33	34	42	45	50	51	53	60	73	74	77	91	92	95	96	98
J2519	1	2	6	10	18	21	22	25	35	41	47	57	59	60	68	70	79	82	85	93
J2520	5	9	15	16	19	33	42	44	46	49	51	55	56	60	63	67	69	82	85	91
